term,frequency,first_year,in_reference,status
mới,1332,2015.0,True,in_reference
điểm,1316,2015.0,True,in_reference
mà,1312,2015.0,True,in_reference
bị,1309,2015.0,True,in_reference
thời,1291,2015.0,True,in_reference
năng,1220,2015.0,True,in_reference
cùng,1214,2015.0,True,in_reference
nhưng,1211,2015.0,True,in_reference
doanh,1196,2015.0,True,in_reference
trường,1180,2015.0,True,in_reference
nghệ,1174,2015.0,True,in_reference
giải,1168,2015.0,True,in_reference
dụng,1160,2015.0,True,in_reference
sinh,1152,2015.0,True,in_reference
phẩm,1145,2015.0,True,in_reference
tạo,1131,2015.0,True,in_reference
bạn,1111,2016.0,True,in_reference
đồng,1108,2015.0,True,in_reference
cả,1091,2015.0,True,in_reference
phát,1088,2015.0,True,in_reference
thi,1086,2016.0,True,in_reference
nhận,1073,2015.0,True,in_reference
hợp,1069,2015.0,True,in_reference
đang,1063,2015.0,True,in_reference
kết,1062,2015.0,True,in_reference
rất,1057,2015.0,True,in_reference
thông,1050,2015.0,True,in_reference
nhân,1044,2015.0,True,in_reference
thực,1041,2015.0,True,in_reference
xuất,1040,2015.0,True,in_reference
điều,1029,2015.0,True,in_reference
ảnh,1021,2015.0,True,in_reference
đó,1020,2015.0,True,in_reference
tăng,1001,2015.0,True,in_reference
thì,999,2015.0,True,in_reference
quan,998,2015.0,True,in_reference
tới,998,2015.0,True,in_reference
trình,986,2015.0,True,in_reference
định,977,2015.0,True,in_reference
cao,962,2015.0,True,in_reference
lên,959,2015.0,True,in_reference
diễn,937,2015.0,True,in_reference
dự,928,2015.0,True,in_reference
tiếp,924,2015.0,True,in_reference
thiết,920,2015.0,True,in_reference
chúng,917,2015.0,True,in_reference
phần,909,2015.0,True,in_reference
nghiệp,905,2015.0,True,in_reference
giới,903,2015.0,True,in_reference
hành,901,2015.0,True,in_reference
theo,896,2015.0,True,in_reference
tôi,882,2015.0,True,in_reference
vẫn,879,2015.0,True,in_reference
lớn,873,2015.0,True,in_reference
con,870,2015.0,True,in_reference
lượng,857,2015.0,True,in_reference
mình,853,2015.0,True,in_reference
viên,851,2015.0,True,in_reference
tháng,850,2015.0,True,in_reference
sau,843,2015.0,True,in_reference
kinh,842,2015.0,True,in_reference
nước,841,2015.0,True,in_reference
toàn,840,2015.0,True,in_reference
hội,835,2015.0,True,in_reference
thị,835,2015.0,True,in_reference
tính,823,2015.0,True,in_reference
hiệu,819,2015.0,True,in_reference
trước,816,2015.0,True,in_reference
dùng,815,2015.0,True,in_reference
tiêu,814,2015.0,True,in_reference
cách,812,2015.0,True,in_reference
qua,812,2015.0,True,in_reference
đi,806,2015.0,True,in_reference
cơ,803,2015.0,True,in_reference
bản,798,2015.0,True,in_reference
cuộc,797,2015.0,True,in_reference
triển,797,2015.0,True,in_reference
nên,792,2015.0,True,in_reference
mang,777,2015.0,True,in_reference
trở,777,2015.0,True,in_reference
vì,773,2015.0,True,in_reference
đối,768,2015.0,True,in_reference
hệ,763,2015.0,True,in_reference
lý,758,2015.0,True,in_reference
gian,753,2015.0,True,in_reference
xe,750,2015.0,True,in_reference
đổi,749,2015.0,True,in_reference
bộ,747,2015.0,True,in_reference
độ,733,2015.0,True,in_reference
sử,732,2015.0,True,in_reference
hay,728,2015.0,True,in_reference
khác,726,2015.0,True,in_reference
ông,723,2015.0,True,in_reference
tỷ,710,2015.0,True,in_reference
tác,707,2015.0,True,in_reference
tin,706,2015.0,True,in_reference
ta,705,2015.0,True,in_reference
kế,701,2015.0,True,in_reference
tự,700,2015.0,True,in_reference
cảm,697,2015.0,True,in_reference
tư,695,2015.0,True,in_reference
điện,695,2015.0,True,in_reference
sáng,691,2015.0,True,in_reference
tế,690,2015.0,True,in_reference
máy,689,2015.0,True,in_reference
họ,688,2015.0,True,in_reference
cầu,687,2015.0,True,in_reference
đây,682,2015.0,True,in_reference
quốc,680,2015.0,True,in_reference
khách,679,2015.0,True,in_reference
thấy,679,2015.0,True,in_reference
tham,674,2015.0,True,in_reference
đề,670,2016.0,True,in_reference
tài,664,2015.0,True,in_reference
cấp,662,2015.0,True,in_reference
vụ,662,2015.0,True,in_reference
phim,661,2017.0,True,in_reference
giúp,658,2015.0,True,in_reference
cần,650,2015.0,True,in_reference
thứ,642,2015.0,True,in_reference
thức,640,2015.0,True,in_reference
mặt,635,2015.0,True,in_reference
ứng,632,2015.0,True,in_reference
mức,628,2015.0,True,in_reference
chiếc,623,2015.0,True,in_reference
vị,621,2015.0,True,in_reference
đại,619,2016.0,True,in_reference
bằng,611,2015.0,True,in_reference
do,610,2015.0,True,in_reference
thương,610,2015.0,True,in_reference
ty,609,2015.0,True,in_reference
quá,602,2015.0,True,in_reference
tâm,599,2015.0,True,in_reference
thu,596,2015.0,True,in_reference
lần,595,2015.0,True,in_reference
tập,595,2015.0,True,in_reference
tiên,593,2015.0,True,in_reference
chức,588,2015.0,True,in_reference
tốt,586,2015.0,True,in_reference
tương,584,2015.0,True,in_reference
ý,584,2015.0,True,in_reference
kỳ,583,2015.0,True,in_reference
so,581,2015.0,True,in_reference
khiến,574,2016.0,True,in_reference
mạnh,572,2015.0,True,in_reference
tên,569,2015.0,True,in_reference
trang,569,2016.0,True,in_reference
chưa,568,2015.0,True,in_reference
bán,567,2015.0,True,in_reference
tích,567,2015.0,True,in_reference
dịch,566,2015.0,True,in_reference
tổ,561,2015.0,True,in_reference
bất,556,2015.0,True,in_reference
kiện,550,2015.0,True,in_reference
rằng,549,2015.0,True,in_reference
giảm,544,2015.0,True,in_reference
hai,543,2015.0,True,in_reference
triệu,540,2015.0,True,in_reference
tục,535,2015.0,True,in_reference
anh,532,2016.0,True,in_reference
mọi,531,2015.0,True,in_reference
thống,529,2015.0,True,in_reference
tình,529,2015.0,True,in_reference
đạt,529,2015.0,True,in_reference
biết,525,2015.0,True,in_reference
hoàn,525,2015.0,True,in_reference
trung,524,2015.0,True,in_reference
chủ,522,2015.0,True,in_reference
hoạt,519,2015.0,True,in_reference
lực,519,2015.0,True,in_reference
thay,516,2015.0,True,in_reference
tiền,515,2015.0,True,in_reference
vực,515,2015.0,True,in_reference
biệt,512,2015.0,True,in_reference
chọn,508,2016.0,True,in_reference
kiến,507,2015.0,True,in_reference
đều,506,2015.0,True,in_reference
màn,505,2015.0,True,in_reference
nào,498,2015.0,True,in_reference
quả,498,2015.0,True,in_reference
trọng,496,2015.0,True,in_reference
trí,493,2015.0,True,in_reference
chiến,492,2015.0,True,in_reference
đặc,490,2015.0,True,in_reference
đáng,489,2016.0,True,in_reference
chuyển,487,2015.0,True,in_reference
nay,485,2015.0,True,in_reference
bảo,482,2015.0,True,in_reference
nghiệm,481,2015.0,True,in_reference
khả,479,2015.0,True,in_reference
ngành,479,2016.0,True,in_reference
nói,476,2015.0,True,in_reference
từng,475,2015.0,True,in_reference
cạnh,474,2015.0,True,in_reference
diện,471,2015.0,True,in_reference
án,471,2015.0,True,in_reference
cổ,470,2015.0,True,in_reference
sắc,467,2015.0,True,in_reference
đánh,467,2015.0,True,in_reference
tìm,465,2015.0,True,in_reference
mục,463,2015.0,True,in_reference
biến,463,2016.0,True,in_reference
tuổi,462,2016.0,True,in_reference
bao,461,2015.0,True,in_reference
sức,461,2015.0,True,in_reference
chất,458,2015.0,True,in_reference
hoặc,456,2015.0,True,in_reference
hậu,452,2015.0,True,in_reference
thủ,450,2015.0,True,in_reference
phân,449,2015.0,True,in_reference
vừa,447,2015.0,True,in_reference
gì,444,2016.0,True,in_reference
hướng,441,2015.0,True,in_reference
danh,439,2015.0,True,in_reference
quyết,439,2015.0,True,in_reference
truyền,439,2016.0,True,in_reference
chuyên,437,2015.0,True,in_reference
tiếng,433,2015.0,True,in_reference
muốn,432,2015.0,True,in_reference
sống,431,2015.0,True,in_reference
bắt,427,2015.0,True,in_reference
gần,427,2015.0,True,in_reference
thường,427,2015.0,True,in_reference
đặt,427,2015.0,True,in_reference
trợ,424,2016.0,True,in_reference
đưa,417,2015.0,True,in_reference
cô,417,2016.0,True,in_reference
đẹp,417,2016.0,True,in_reference
sở,415,2016.0,True,in_reference
câu,414,2015.0,True,in_reference
trải,413,2015.0,True,in_reference
Trung,411,2015.0,True,in_reference
khó,411,2015.0,True,in_reference
nổi,411,2015.0,True,in_reference
sân,410,2015.0,True,in_reference
bình,409,2015.0,True,in_reference
chi,408,2015.0,True,in_reference
chuyện,408,2015.0,True,in_reference
tượng,408,2015.0,True,in_reference
lợi,407,2015.0,True,in_reference
thêm,406,2015.0,True,in_reference
đội,405,2016.0,True,in_reference
giữa,404,2015.0,True,in_reference
trị,404,2015.0,True,in_reference
chơi,403,2015.0,True,in_reference
nhìn,403,2015.0,True,in_reference
chia,401,2015.0,True,in_reference
nó,400,2015.0,True,in_reference
báo,399,2015.0,True,in_reference
liên,399,2015.0,True,in_reference
mắt,397,2015.0,True,in_reference
xem,391,2015.0,True,in_reference
khoảng,391,2016.0,True,in_reference
mẫu,389,2015.0,True,in_reference
vô,388,2016.0,True,in_reference
thí,382,2019.0,True,in_reference
tiết,381,2015.0,True,in_reference
giờ,379,2015.0,True,in_reference
vấn,379,2015.0,True,in_reference
nền,378,2015.0,True,in_reference
vọng,378,2015.0,True,in_reference
liệu,377,2016.0,True,in_reference
phục,376,2016.0,True,in_reference
vận,374,2015.0,True,in_reference
bố,373,2015.0,True,in_reference
bài,372,2015.0,True,in_reference
cuối,371,2015.0,True,in_reference
chung,371,2016.0,True,in_reference
bởi,368,2015.0,True,in_reference
khí,366,2016.0,True,in_reference
dẫn,365,2015.0,True,in_reference
mở,365,2015.0,True,in_reference
đường,365,2015.0,True,in_reference
quy,364,2015.0,True,in_reference
thân,364,2015.0,True,in_reference
khu,364,2016.0,True,in_reference
ngay,361,2015.0,True,in_reference
lập,360,2015.0,True,in_reference
khá,358,2015.0,True,in_reference
đầy,357,2015.0,True,in_reference
giao,356,2015.0,True,in_reference
mua,356,2015.0,True,in_reference
Nguyễn,356,2016.0,True,in_reference
chứng,355,2015.0,True,in_reference
tuyển,355,2016.0,True,in_reference
dù,354,2015.0,True,in_reference
chí,353,2015.0,True,in_reference
cái,351,2015.0,True,in_reference
yêu,351,2015.0,True,in_reference
ngoài,350,2015.0,True,in_reference
hóa,349,2016.0,True,in_reference
đơn,347,2015.0,True,in_reference
lịch,346,2015.0,True,in_reference
trưởng,346,2015.0,True,in_reference
vật,345,2016.0,True,in_reference
đạo,344,2015.0,True,in_reference
tiến,341,2015.0,True,in_reference
mạng,340,2015.0,True,in_reference
chuẩn,338,2015.0,True,in_reference
pháp,336,2015.0,True,in_reference
luôn,336,2016.0,True,in_reference
tay,335,2015.0,True,in_reference
tinh,334,2016.0,True,in_reference
mỗi,333,2015.0,True,in_reference
Hoa,333,2016.0,True,in_reference
dễ,332,2015.0,True,in_reference
ấn,332,2015.0,True,in_reference
xã,331,2018.0,True,in_reference
thưởng,329,2016.0,True,in_reference
ăn,327,2016.0,True,in_reference
lĩnh,326,2015.0,True,in_reference
tổng,326,2015.0,True,in_reference
gây,324,2015.0,True,in_reference
đấu,324,2015.0,True,in_reference
bên,323,2015.0,True,in_reference
sao,323,2015.0,True,in_reference
dòng,322,2015.0,True,in_reference
dân,322,2016.0,True,in_reference
hết,320,2015.0,True,in_reference
chương,319,2015.0,True,in_reference
lời,319,2016.0,True,in_reference
kể,318,2015.0,True,in_reference
hỗ,317,2016.0,True,in_reference
chú,316,2015.0,True,in_reference
nhiên,316,2015.0,True,in_reference
loại,315,2015.0,True,in_reference
cung,314,2015.0,True,in_reference
thuộc,314,2015.0,True,in_reference
hưởng,310,2015.0,True,in_reference
âm,309,2016.0,True,in_reference
nhỏ,308,2016.0,True,in_reference
trẻ,308,2016.0,True,in_reference
thích,307,2016.0,True,in_reference
cảnh,306,2015.0,True,in_reference
vượt,306,2015.0,True,in_reference
thắng,306,2016.0,True,in_reference
giả,306,2018.0,True,in_reference
bóng,305,2016.0,True,in_reference
hãng,304,2015.0,True,in_reference
cực,302,2015.0,True,in_reference
nếu,302,2016.0,True,in_reference
vốn,300,2015.0,True,in_reference
màu,300,2016.0,True,in_reference
bước,299,2015.0,True,in_reference
minh,299,2015.0,True,in_reference
hạng,299,2016.0,True,in_reference
dành,298,2015.0,True,in_reference
USD,297,2015.0,True,in_reference
dựng,297,2015.0,True,in_reference
đồ,297,2016.0,True,in_reference
đa,296,2016.0,True,in_reference
cứu,294,2015.0,True,in_reference
sách,294,2015.0,True,in_reference
ít,294,2015.0,True,in_reference
khán,294,2018.0,True,in_reference
cá,292,2015.0,True,in_reference
nơi,292,2015.0,True,in_reference
nhanh,292,2016.0,True,in_reference
thanh,292,2017.0,True,in_reference
nâng,291,2015.0,True,in_reference
văn,290,2015.0,True,in_reference
gồm,287,2015.0,True,in_reference
phí,287,2015.0,True,in_reference
yếu,287,2015.0,True,in_reference
nội,285,2015.0,True,in_reference
phương,285,2016.0,True,in_reference
an,284,2015.0,True,in_reference
phòng,284,2015.0,True,in_reference
trực,283,2015.0,True,in_reference
tối,282,2016.0,True,in_reference
em,281,2016.0,True,in_reference
càng,280,2015.0,True,in_reference
khai,279,2015.0,True,in_reference
trận,277,2016.0,True,in_reference
tranh,276,2015.0,True,in_reference
thuật,273,2015.0,True,in_reference
siêu,273,2016.0,True,in_reference
góp,272,2015.0,True,in_reference
chế,271,2015.0,True,in_reference
cộng,271,2015.0,True,in_reference
rộng,271,2016.0,True,in_reference
tất,267,2015.0,True,in_reference
Thái,267,2016.0,True,in_reference
sẻ,266,2016.0,True,in_reference
dung,265,2015.0,True,in_reference
xử,265,2015.0,True,in_reference
địa,265,2015.0,True,in_reference
hữu,263,2015.0,True,in_reference
môi,263,2015.0,True,in_reference
vòng,263,2016.0,True,in_reference
nguồn,262,2015.0,True,in_reference
xây,262,2015.0,True,in_reference
nghe,261,2015.0,True,in_reference
đoàn,261,2015.0,True,in_reference
đủ,261,2015.0,True,in_reference
bỏ,259,2015.0,True,in_reference
sang,259,2015.0,True,in_reference
gặp,256,2015.0,True,in_reference
tưởng,255,2015.0,True,in_reference
trò,254,2015.0,True,in_reference
mô,253,2015.0,True,in_reference
đăng,252,2016.0,True,in_reference
thật,249,2016.0,True,in_reference
khoa,245,2015.0,True,in_reference
hạn,244,2015.0,True,in_reference
loạt,244,2015.0,True,in_reference
lúc,244,2015.0,True,in_reference
xác,243,2015.0,True,in_reference
ban,241,2015.0,True,in_reference
phụ,241,2015.0,True,in_reference
tử,241,2015.0,True,in_reference
ai,241,2016.0,True,in_reference
nối,240,2015.0,True,in_reference
ghi,239,2015.0,True,in_reference
trao,239,2019.0,True,in_reference
cáo,238,2015.0,True,in_reference
gọi,238,2015.0,True,in_reference
quản,237,2015.0,True,in_reference
bàn,232,2015.0,True,in_reference
lưu,232,2015.0,True,in_reference
nhập,232,2015.0,True,in_reference
vi,232,2015.0,True,in_reference
môn,232,2016.0,True,in_reference
nhờ,231,2015.0,True,in_reference
dài,230,2015.0,True,in_reference
hồi,229,2015.0,True,in_reference
trả,229,2015.0,True,in_reference
thần,229,2016.0,True,in_reference
nhóm,228,2016.0,True,in_reference
hoạch,227,2015.0,True,in_reference
rõ,227,2015.0,True,in_reference
phá,227,2016.0,True,in_reference
đảm,226,2015.0,True,in_reference
độc,225,2015.0,True,in_reference
tầm,225,2016.0,True,in_reference
hỏi,224,2015.0,True,in_reference
hiểu,224,2016.0,True,in_reference
mong,224,2016.0,True,in_reference
nữ,224,2016.0,True,in_reference
đời,224,2016.0,True,in_reference
cửa,223,2015.0,True,in_reference
suất,223,2016.0,True,in_reference
kỹ,222,2015.0,True,in_reference
chắc,220,2015.0,True,in_reference
thiện,219,2015.0,True,in_reference
lựa,219,2016.0,True,in_reference
thử,219,2016.0,True,in_reference
cố,217,2015.0,True,in_reference
giữ,217,2015.0,True,in_reference
nguyên,217,2015.0,True,in_reference
khởi,216,2015.0,True,in_reference
phiên,216,2015.0,True,in_reference
đất,216,2016.0,True,in_reference
hút,215,2015.0,True,in_reference
riêng,214,2015.0,True,in_reference
nhu,214,2016.0,True,in_reference
sĩ,214,2018.0,True,in_reference
du,210,2015.0,True,in_reference
tố,210,2015.0,True,in_reference
nghĩ,209,2015.0,True,in_reference
nhau,209,2015.0,True,in_reference
nhiệm,209,2015.0,True,in_reference
sát,209,2015.0,True,in_reference
chân,209,2016.0,True,in_reference
dưới,208,2015.0,True,in_reference
đúng,207,2015.0,True,in_reference
kỷ,206,2015.0,True,in_reference
quyền,205,2015.0,True,in_reference
áp,205,2015.0,True,in_reference
lượt,204,2015.0,True,in_reference
đóng,204,2015.0,True,in_reference
lễ,204,2016.0,True,in_reference
thái,204,2016.0,True,in_reference
tảng,203,2016.0,True,in_reference
duy,202,2015.0,True,in_reference
đoạn,202,2015.0,True,in_reference
đình,202,2016.0,True,in_reference
vai,201,2015.0,True,in_reference
phủ,200,2015.0,True,in_reference
toán,200,2015.0,True,in_reference
dấu,200,2016.0,True,in_reference
ngôi,199,2016.0,True,in_reference
nghiên,198,2015.0,True,in_reference
phiếu,198,2015.0,True,in_reference
nhằm,197,2015.0,True,in_reference
đẩy,197,2015.0,True,in_reference
bật,197,2016.0,True,in_reference
phù,197,2017.0,True,in_reference
camera,197,,True,in_reference
di,196,2015.0,True,in_reference
khoản,196,2015.0,True,in_reference
cải,196,2016.0,True,in_reference
kính,196,2016.0,True,in_reference
xếp,195,2015.0,True,in_reference
phía,194,2017.0,True,in_reference
thách,193,2015.0,True,in_reference
ô,192,2015.0,True,in_reference
đứng,192,2015.0,True,in_reference
nằm,192,2016.0,True,in_reference
tai,191,2018.0,True,in_reference
ba,189,2015.0,True,in_reference
mảng,189,2015.0,True,in_reference
đôi,189,2017.0,True,in_reference
châu,188,2015.0,True,in_reference
nhiệt,187,2016.0,True,in_reference
quý,186,2015.0,True,in_reference
lẽ,185,2015.0,True,in_reference
kiếm,184,2015.0,True,in_reference
nữa,182,2015.0,True,in_reference
chụp,182,2016.0,True,in_reference
ưu,182,2017.0,True,in_reference
dữ,182,2019.0,True,in_reference
chống,181,2015.0,True,in_reference
biểu,180,2015.0,True,in_reference
đông,180,2015.0,True,in_reference
chờ,180,2016.0,True,in_reference
phong,180,2016.0,True,in_reference
xét,180,2016.0,True,in_reference
đêm,178,2018.0,True,in_reference
mùa,177,2015.0,True,in_reference
phép,177,2015.0,True,in_reference
đốc,177,2015.0,True,in_reference
thúc,176,2015.0,True,in_reference
tịch,175,2015.0,True,in_reference
thoại,175,2016.0,True,in_reference
cấu,174,2015.0,True,in_reference
mẽ,174,2016.0,True,in_reference
phố,174,2018.0,True,in_reference
ký,173,2015.0,True,in_reference
nhuận,173,2015.0,True,in_reference
xu,173,2016.0,True,in_reference
mất,172,2015.0,True,in_reference
vệ,172,2015.0,True,in_reference
lo,171,2015.0,True,in_reference
ngân,171,2015.0,True,in_reference
vui,171,2016.0,True,in_reference
quay,170,2015.0,True,in_reference
tốc,170,2016.0,True,in_reference
nghĩa,169,2015.0,True,in_reference
hồ,168,2016.0,True,in_reference
nhớ,168,2016.0,True,in_reference
lãnh,167,2015.0,True,in_reference
tín,167,2018.0,True,in_reference
thất,166,2015.0,True,in_reference
lấy,166,2016.0,True,in_reference
rồi,165,2015.0,True,in_reference
khắc,164,2015.0,True,in_reference
kiểm,164,2015.0,True,in_reference
lệ,164,2015.0,True,in_reference
thuế,164,2015.0,True,in_reference
vẻ,164,2015.0,True,in_reference
tuyệt,164,2016.0,True,in_reference
cụ,163,2015.0,True,in_reference
lòng,163,2015.0,True,in_reference
thậm,163,2015.0,True,in_reference
xa,163,2015.0,True,in_reference
giống,162,2016.0,True,in_reference
kì,161,2015.0,True,in_reference
xảy,161,2015.0,True,in_reference
giành,161,2016.0,True,in_reference
suốt,161,2016.0,True,in_reference
đá,161,2016.0,True,in_reference
trúc,160,2015.0,True,in_reference
chỉnh,159,2015.0,True,in_reference
bà,159,2018.0,True,in_reference
cứ,158,2016.0,True,in_reference
đáp,158,2016.0,True,in_reference
dạng,158,2017.0,True,in_reference
vũ,158,2018.0,True,in_reference
khắp,157,2015.0,True,in_reference
mại,157,2015.0,True,in_reference
nhạc,157,2015.0,True,in_reference
vài,157,2016.0,True,in_reference
trạng,157,2017.0,True,in_reference
thiên,156,2019.0,True,in_reference
tô,155,2015.0,True,in_reference
bệnh,155,2016.0,True,in_reference
vinh,155,2018.0,True,in_reference
phản,154,2016.0,True,in_reference
đoán,154,2016.0,True,in_reference
nam,153,2016.0,True,in_reference
quen,153,2016.0,True,in_reference
xuống,152,2015.0,True,in_reference
lâu,151,2015.0,True,in_reference
tiện,150,2015.0,True,in_reference
thú,150,2016.0,True,in_reference
giám,149,2015.0,True,in_reference
mẹ,149,2015.0,True,in_reference
chạy,148,2015.0,True,in_reference
chịu,148,2015.0,True,in_reference
khỏe,148,2015.0,True,in_reference
tức,148,2015.0,True,in_reference
hứng,148,2016.0,True,in_reference
vàng,148,2016.0,True,in_reference
khảo,147,2015.0,True,in_reference
ngờ,147,2015.0,True,in_reference
chẳng,147,2017.0,True,in_reference
vậy,146,2015.0,True,in_reference
hài,146,2017.0,True,in_reference
cử,145,2015.0,True,in_reference
giáo,145,2015.0,True,in_reference
khăn,145,2015.0,True,in_reference
thiệu,145,2015.0,True,in_reference
giác,145,2016.0,True,in_reference
lộ,145,2017.0,True,in_reference
cập,144,2015.0,True,in_reference
lai,144,2015.0,True,in_reference
thao,144,2016.0,True,in_reference
ánh,144,2017.0,True,in_reference
buổi,143,2015.0,True,in_reference
bảng,143,2015.0,True,in_reference
tái,143,2015.0,True,in_reference
nỗ,143,2016.0,True,in_reference
dàng,142,2015.0,True,in_reference
tải,142,2015.0,True,in_reference
hoa,142,2018.0,True,in_reference
chắn,141,2015.0,True,in_reference
thiếu,141,2016.0,True,in_reference
khỏi,140,2015.0,True,in_reference
dục,140,2016.0,True,in_reference
sẵn,140,2016.0,True,in_reference
lao,139,2015.0,True,in_reference
hấp,139,2019.0,True,in_reference
hộ,138,2016.0,True,in_reference
đón,138,2016.0,True,in_reference
giai,137,2015.0,True,in_reference
đem,137,2015.0,True,in_reference
khẩu,137,2016.0,True,in_reference
ấy,136,2016.0,True,in_reference
sóng,136,2020.0,True,in_reference
xúc,134,2015.0,True,in_reference
quanh,133,2015.0,True,in_reference
góc,133,2017.0,True,in_reference
nóng,133,2019.0,True,in_reference
pin,133,2021.0,True,in_reference
thấp,132,2015.0,True,in_reference
hào,132,2016.0,True,in_reference
suy,132,2017.0,True,in_reference
quân,131,2016.0,True,in_reference
hãy,131,2017.0,True,in_reference
niềm,130,2015.0,True,in_reference
gửi,130,2018.0,True,in_reference
dựa,129,2016.0,True,in_reference
bền,128,2018.0,True,in_reference
video,126,2015.0,True,in_reference
chuỗi,126,2016.0,True,in_reference
mộ,126,2016.0,True,in_reference
họa,125,2015.0,True,in_reference
bức,125,2016.0,True,in_reference
dần,125,2016.0,True,in_reference
bay,125,2018.0,True,in_reference
thải,125,2018.0,True,in_reference
trái,124,2015.0,True,in_reference
khẳng,124,2016.0,True,in_reference
hôm,123,2015.0,True,in_reference
lãm,123,2015.0,True,in_reference
hâm,123,2016.0,True,in_reference
sắp,123,2016.0,True,in_reference
ngoại,122,2016.0,True,in_reference
khúc,122,2018.0,True,in_reference
lương,121,2015.0,True,in_reference
mối,121,2015.0,True,in_reference
đột,121,2018.0,True,in_reference
cận,120,2016.0,True,in_reference
bày,119,2015.0,True,in_reference
ca,119,2016.0,True,in_reference
hạ,119,2017.0,True,in_reference
tỉnh,119,2017.0,True,in_reference
vùng,119,2017.0,True,in_reference
Thanh,118,2015.0,True,in_reference
lục,118,2015.0,True,in_reference
tuần,118,2015.0,True,in_reference
sớm,118,2016.0,True,in_reference
thẻ,118,2016.0,True,in_reference
nhấn,118,2017.0,True,in_reference
sâu,117,2015.0,True,in_reference
hòa,117,2016.0,True,in_reference
hẹn,117,2017.0,True,in_reference
chiếu,116,2015.0,True,in_reference
thuận,116,2015.0,True,in_reference
tạp,116,2015.0,True,in_reference
xanh,116,2015.0,True,in_reference
bé,116,2016.0,True,in_reference
sàn,116,2020.0,True,in_reference
Họ,115,2015.0,True,in_reference
nhắc,115,2015.0,True,in_reference
kích,115,2017.0,True,in_reference
phổ,115,2017.0,True,in_reference
khổng,114,2015.0,True,in_reference
ổn,114,2015.0,True,in_reference
hứa,114,2016.0,True,in_reference
lớp,114,2016.0,True,in_reference
tuệ,114,2018.0,True,in_reference
chiếm,113,2015.0,True,in_reference
lãi,113,2015.0,True,in_reference
phạm,113,2015.0,True,in_reference
xuyên,113,2015.0,True,in_reference
chứ,113,2018.0,True,in_reference
gái,113,2018.0,True,in_reference
cổng,113,,True,in_reference
hơi,112,2015.0,True,in_reference
phút,112,2017.0,True,in_reference
tra,112,2018.0,True,in_reference
luật,111,2015.0,True,in_reference
chóng,111,2016.0,True,in_reference
quảng,111,2016.0,True,in_reference
cân,111,2019.0,True,in_reference
chiều,110,2015.0,True,in_reference
coi,110,2015.0,True,in_reference
khấu,109,2015.0,True,in_reference
tấn,109,2015.0,True,in_reference
chuyến,109,2016.0,True,in_reference
vững,109,2016.0,True,in_reference
tận,108,2015.0,True,in_reference
nghị,108,2016.0,True,in_reference
TV,108,2017.0,True,in_reference
món,108,2017.0,True,in_reference
nét,108,2017.0,True,in_reference
trì,107,2015.0,True,in_reference
đỉnh,107,2015.0,True,in_reference
nhẹ,107,2017.0,True,in_reference
trụ,107,2019.0,True,in_reference
niên,106,2015.0,True,in_reference
viết,106,2016.0,True,in_reference
đàn,106,2016.0,True,in_reference
kém,106,2017.0,True,in_reference
nguy,106,2017.0,True,in_reference
cường,105,2015.0,True,in_reference
tránh,105,2015.0,True,in_reference
trưng,105,2016.0,True,in_reference
