term,frequency,first_year,in_reference,status
款,257,2015.0,True,in_reference
要求,257,2015.0,True,in_reference
集团,257,2017.0,True,in_reference
出,256,2015.0,True,in_reference
张,255,2015.0,True,in_reference
贸易,253,2018.0,True,in_reference
机构,251,2015.0,True,in_reference
线,251,2015.0,True,in_reference
一些,250,2015.0,True,in_reference
包括,250,2015.0,True,in_reference
可能,250,2015.0,True,in_reference
场,249,2015.0,True,in_reference
系列,249,2015.0,True,in_reference
给,249,2015.0,True,in_reference
规模,248,2018.0,True,in_reference
作用,243,2015.0,True,in_reference
部门,243,2015.0,True,in_reference
因,242,2015.0,True,in_reference
认为,242,2015.0,True,in_reference
工程,241,2015.0,True,in_reference
更加,241,2015.0,True,in_reference
此,241,2015.0,True,in_reference
目前,241,2015.0,True,in_reference
群众,241,2015.0,True,in_reference
病毒,241,2020.0,True,in_reference
行动,239,2015.0,True,in_reference
去,239,2017.0,True,in_reference
你,238,2017.0,True,in_reference
届,237,2015.0,True,in_reference
核心,237,2015.0,True,in_reference
行业,237,2015.0,True,in_reference
再,235,2015.0,True,in_reference
大学,235,2015.0,True,in_reference
有效,235,2015.0,True,in_reference
超过,235,2015.0,True,in_reference
措施,234,2015.0,True,in_reference
发挥,233,2015.0,True,in_reference
游客,233,2015.0,True,in_reference
特色,233,2015.0,True,in_reference
过去,233,2015.0,True,in_reference
特别,231,2015.0,True,in_reference
级,231,2015.0,True,in_reference
武汉,230,2020.0,True,in_reference
就业,228,2015.0,True,in_reference
还是,228,2015.0,True,in_reference
全年,227,2017.0,True,in_reference
力量,226,2015.0,True,in_reference
希望,226,2015.0,True,in_reference
情况,226,2015.0,True,in_reference
或,225,2015.0,True,in_reference
中共,224,2015.0,True,in_reference
发生,223,2015.0,True,in_reference
体,221,2015.0,True,in_reference
构建,221,2017.0,True,in_reference
稳定,220,2015.0,True,in_reference
想,218,2015.0,True,in_reference
开始,218,2017.0,True,in_reference
任务,217,2015.0,True,in_reference
强,217,2015.0,True,in_reference
员,216,2015.0,True,in_reference
有关,216,2015.0,True,in_reference
对于,215,2015.0,True,in_reference
下降,214,2015.0,True,in_reference
又,214,2015.0,True,in_reference
条,214,2015.0,True,in_reference
她,213,2015.0,True,in_reference
深入,212,2015.0,True,in_reference
解决,212,2015.0,True,in_reference
站,212,2017.0,True,in_reference
指出,211,2015.0,True,in_reference
馆,211,2017.0,True,in_reference
车型,211,2018.0,True,in_reference
强调,210,2015.0,True,in_reference
生,210,2015.0,True,in_reference
系统,210,2015.0,True,in_reference
这些,210,2015.0,True,in_reference
成果,209,2015.0,True,in_reference
法律,209,2015.0,True,in_reference
们,208,2015.0,True,in_reference
式,208,2015.0,True,in_reference
部分,208,2015.0,True,in_reference
因为,207,2015.0,True,in_reference
民族,207,2015.0,True,in_reference
节目,207,2015.0,True,in_reference
举行,206,2015.0,True,in_reference
以来,206,2015.0,True,in_reference
单,206,2015.0,True,in_reference
强化,206,2015.0,True,in_reference
王,205,2015.0,True,in_reference
进入,205,2017.0,True,in_reference
方案,204,2015.0,True,in_reference
结构,203,2017.0,True,in_reference
保持,202,2015.0,True,in_reference
应对,202,2015.0,True,in_reference
深化,202,2015.0,True,in_reference
发现,201,2015.0,True,in_reference
综合,201,2015.0,True,in_reference
其他,200,2015.0,True,in_reference
肺炎,200,2020.0,True,in_reference
振兴,199,2018.0,True,in_reference
相关,198,2015.0,True,in_reference
价格,198,2017.0,True,in_reference
刘,198,2017.0,True,in_reference
达到,198,2017.0,True,in_reference
文明,197,2015.0,True,in_reference
设计,197,2015.0,True,in_reference
链,196,2015.0,True,in_reference
战,196,2017.0,True,in_reference
近,195,2017.0,True,in_reference
东,194,2015.0,True,in_reference
变化,194,2015.0,True,in_reference
收入,194,2015.0,True,in_reference
长,194,2015.0,True,in_reference
大众,194,2017.0,True,in_reference
正式,194,2017.0,True,in_reference
如果,193,2015.0,True,in_reference
取得,192,2015.0,True,in_reference
设施,192,2017.0,True,in_reference
新型,191,2017.0,True,in_reference
研发,190,2018.0,True,in_reference
竞争,189,2015.0,True,in_reference
湖北,189,2020.0,True,in_reference
负责,188,2015.0,True,in_reference
量,188,2015.0,True,in_reference
作品,188,2017.0,True,in_reference
优势,187,2015.0,True,in_reference
项,187,2015.0,True,in_reference
人口,186,2015.0,True,in_reference
获得,186,2015.0,True,in_reference
图书,186,2017.0,True,in_reference
优化,185,2017.0,True,in_reference
关注,184,2015.0,True,in_reference
交流,184,2017.0,True,in_reference
融合,184,2018.0,True,in_reference
成功,183,2017.0,True,in_reference
传统,182,2015.0,True,in_reference
协调,182,2015.0,True,in_reference
应用,182,2017.0,True,in_reference
制造,181,2015.0,True,in_reference
形成,181,2015.0,True,in_reference
很,181,2015.0,True,in_reference
村,181,2015.0,True,in_reference
艺术,181,2015.0,True,in_reference
英,180,2015.0,True,in_reference
视频,180,2017.0,True,in_reference
未,179,2015.0,True,in_reference
统筹,179,2017.0,True,in_reference
增强,178,2015.0,True,in_reference
媒体,178,2015.0,True,in_reference
那,178,2015.0,True,in_reference
什么,177,2015.0,True,in_reference
推出,177,2015.0,True,in_reference
规划,177,2017.0,True,in_reference
不是,176,2015.0,True,in_reference
决定,176,2015.0,True,in_reference
参加,176,2015.0,True,in_reference
关键,175,2015.0,True,in_reference
努力,175,2015.0,True,in_reference
供应,175,2018.0,True,in_reference
处,174,2015.0,True,in_reference
扩大,174,2015.0,True,in_reference
精神,174,2015.0,True,in_reference
鼓励,174,2015.0,True,in_reference
关于,173,2015.0,True,in_reference
据,173,2015.0,True,in_reference
公布,173,2017.0,True,in_reference
均,172,2015.0,True,in_reference
标准,172,2015.0,True,in_reference
人才,171,2015.0,True,in_reference
六,171,2015.0,True,in_reference
根据,171,2015.0,True,in_reference
集中,171,2015.0,True,in_reference
利用,171,2017.0,True,in_reference
主体,170,2015.0,True,in_reference
专家,169,2015.0,True,in_reference
现在,169,2015.0,True,in_reference
自然,169,2015.0,True,in_reference
需求,169,2015.0,True,in_reference
选择,169,2017.0,True,in_reference
只,168,2015.0,True,in_reference
以上,167,2015.0,True,in_reference
该,167,2015.0,True,in_reference
阶段,167,2015.0,True,in_reference
华,166,2015.0,True,in_reference
里,166,2015.0,True,in_reference
银行,166,2015.0,True,in_reference
事,165,2015.0,True,in_reference
分,165,2015.0,True,in_reference
一路,165,2017.0,True,in_reference
传播,165,2017.0,True,in_reference
占,165,2017.0,True,in_reference
依法,164,2015.0,True,in_reference
则,164,2015.0,True,in_reference
改善,164,2015.0,True,in_reference
除,164,2015.0,True,in_reference
英国,164,2017.0,True,in_reference
国务,163,2015.0,True,in_reference
城镇,163,2015.0,True,in_reference
电,163,2015.0,True,in_reference
非常,163,2015.0,True,in_reference
一带,163,2017.0,True,in_reference
所有,162,2015.0,True,in_reference
生命,162,2015.0,True,in_reference
创业,162,2017.0,True,in_reference
累计,162,2017.0,True,in_reference
出现,161,2015.0,True,in_reference
机器,161,2015.0,True,in_reference
自治,161,2015.0,True,in_reference
去年,160,2015.0,True,in_reference
学习,160,2015.0,True,in_reference
时候,160,2015.0,True,in_reference
中华,159,2015.0,True,in_reference
结合,159,2015.0,True,in_reference
随,159,2015.0,True,in_reference
交通,158,2015.0,True,in_reference
几,158,2015.0,True,in_reference
指导,157,2015.0,True,in_reference
挑战,157,2015.0,True,in_reference
明显,157,2015.0,True,in_reference
年度,157,2017.0,True,in_reference
打造,157,2017.0,True,in_reference
升级,156,2015.0,True,in_reference
召开,156,2015.0,True,in_reference
大家,156,2015.0,True,in_reference
期,156,2015.0,True,in_reference
条件,156,2015.0,True,in_reference
主题,156,2018.0,True,in_reference
奖,156,2018.0,True,in_reference
学生,155,2015.0,True,in_reference
布局,155,2015.0,True,in_reference
突破,155,2015.0,True,in_reference
必须,154,2015.0,True,in_reference
执行,154,2015.0,True,in_reference
路,154,2015.0,True,in_reference
充分,153,2015.0,True,in_reference
台,153,2015.0,True,in_reference
度,153,2015.0,True,in_reference
恢复,153,2017.0,True,in_reference
欧,153,2017.0,True,in_reference
农民,153,2018.0,True,in_reference
绿色,152,2015.0,True,in_reference
能够,152,2015.0,True,in_reference
调整,152,2015.0,True,in_reference
之后,152,2017.0,True,in_reference
确保,152,2017.0,True,in_reference
业务,151,2015.0,True,in_reference
居民,151,2017.0,True,in_reference
内容,150,2015.0,True,in_reference
存在,150,2015.0,True,in_reference
类,150,2015.0,True,in_reference
城乡,150,2017.0,True,in_reference
自主,150,2018.0,True,in_reference
人们,149,2015.0,True,in_reference
分别,149,2015.0,True,in_reference
创造,149,2015.0,True,in_reference
感,149,2015.0,True,in_reference
本,149,2015.0,True,in_reference
维护,149,2015.0,True,in_reference
过,148,2015.0,True,in_reference
青年,148,2015.0,True,in_reference
推广,147,2015.0,True,in_reference
明确,147,2015.0,True,in_reference
组,147,2015.0,True,in_reference
规定,147,2015.0,True,in_reference
区域,147,2017.0,True,in_reference
制,146,2015.0,True,in_reference
探索,146,2015.0,True,in_reference
现场,146,2015.0,True,in_reference
经营,146,2018.0,True,in_reference
虚拟,146,2019.0,True,in_reference
一定,145,2015.0,True,in_reference
如何,145,2015.0,True,in_reference
期间,145,2015.0,True,in_reference
监督,145,2015.0,True,in_reference
各国,145,2017.0,True,in_reference
欧洲,145,2018.0,True,in_reference
非,145,2018.0,True,in_reference
文,144,2015.0,True,in_reference
财政,144,2015.0,True,in_reference
和平,144,2017.0,True,in_reference
力度,143,2015.0,True,in_reference
模式,143,2015.0,True,in_reference
十,143,2017.0,True,in_reference
形势,143,2017.0,True,in_reference
走,143,2017.0,True,in_reference
开发,142,2015.0,True,in_reference
边,142,2015.0,True,in_reference
精准,142,2017.0,True,in_reference
个人,141,2015.0,True,in_reference
得,141,2015.0,True,in_reference
面对,141,2015.0,True,in_reference
约,141,2017.0,True,in_reference
患者,141,2019.0,True,in_reference
体制,140,2015.0,True,in_reference
实际,140,2015.0,True,in_reference
工业,140,2017.0,True,in_reference
低,139,2015.0,True,in_reference
首次,139,2015.0,True,in_reference
专业,138,2015.0,True,in_reference
引导,138,2015.0,True,in_reference
行政,138,2015.0,True,in_reference
销售,138,2015.0,True,in_reference
总统,138,2018.0,True,in_reference
用户,138,2019.0,True,in_reference
使用,137,2015.0,True,in_reference
却,137,2015.0,True,in_reference
它,137,2015.0,True,in_reference
宣布,137,2015.0,True,in_reference
病,137,2017.0,True,in_reference
上市,137,2018.0,True,in_reference
人数,136,2015.0,True,in_reference
意见,136,2015.0,True,in_reference
气候,136,2017.0,True,in_reference
规范,135,2015.0,True,in_reference
件,135,2017.0,True,in_reference
思想,135,2017.0,True,in_reference
制定,134,2015.0,True,in_reference
过程,134,2015.0,True,in_reference
这样,134,2015.0,True,in_reference
2016,134,2017.0,True,in_reference
救治,134,2019.0,True,in_reference
事业,133,2015.0,True,in_reference
理念,133,2015.0,True,in_reference
统一,133,2015.0,True,in_reference
贡献,133,2015.0,True,in_reference
保险,132,2015.0,True,in_reference
长期,132,2017.0,True,in_reference
首,132,2017.0,True,in_reference
故事,131,2015.0,True,in_reference
权,131,2015.0,True,in_reference
流行,131,2015.0,True,in_reference
出席,131,2017.0,True,in_reference
统计,131,2017.0,True,in_reference
感染,131,2019.0,True,in_reference
加大,130,2015.0,True,in_reference
达,130,2015.0,True,in_reference
商,130,2017.0,True,in_reference
价值,130,2018.0,True,in_reference
团,129,2015.0,True,in_reference
百,129,2015.0,True,in_reference
严重,128,2015.0,True,in_reference
代,128,2015.0,True,in_reference
才,128,2015.0,True,in_reference
法,128,2015.0,True,in_reference
经历,128,2015.0,True,in_reference
面临,128,2015.0,True,in_reference
商业,128,2017.0,True,in_reference
学校,128,2017.0,True,in_reference
上年,128,2019.0,True,in_reference
电动,128,2019.0,True,in_reference
介绍,127,2015.0,True,in_reference
成本,127,2015.0,True,in_reference
直接,127,2015.0,True,in_reference
读,127,2017.0,True,in_reference
资本,127,2017.0,True,in_reference
基层,126,2015.0,True,in_reference
宗教,126,2015.0,True,in_reference
得到,126,2015.0,True,in_reference
日本,126,2015.0,True,in_reference
半,126,2017.0,True,in_reference
医院,126,2018.0,True,in_reference
民营,126,2018.0,True,in_reference
发射,126,2019.0,True,in_reference
室,125,2015.0,True,in_reference
资金,125,2015.0,True,in_reference
总体,125,2017.0,True,in_reference
文学,125,2017.0,True,in_reference
数,125,2019.0,True,in_reference
疫苗,125,2020.0,True,in_reference
每,124,2015.0,True,in_reference
机,124,2017.0,True,in_reference
段,124,2017.0,True,in_reference
原因,123,2015.0,True,in_reference
学,123,2015.0,True,in_reference
无,123,2015.0,True,in_reference
表现,123,2015.0,True,in_reference
趋势,123,2017.0,True,in_reference
您,123,2020.0,True,in_reference
坚定,122,2015.0,True,in_reference
虽然,122,2015.0,True,in_reference
当地,121,2015.0,True,in_reference
监管,121,2015.0,True,in_reference
调查,121,2015.0,True,in_reference
分享,121,2017.0,True,in_reference
控制,121,2017.0,True,in_reference
摄,120,2017.0,True,in_reference
动力,119,2015.0,True,in_reference
转型,119,2015.0,True,in_reference
覆盖,118,2015.0,True,in_reference
物资,118,2017.0,True,in_reference
份,117,2015.0,True,in_reference
但是,117,2015.0,True,in_reference
合理,117,2015.0,True,in_reference
剧,117,2017.0,True,in_reference
占据,117,2017.0,True,in_reference
针对,116,2015.0,True,in_reference
超,116,2017.0,True,in_reference
法国,116,2018.0,True,in_reference
之间,115,2015.0,True,in_reference
及时,115,2015.0,True,in_reference
委,115,2015.0,True,in_reference
成绩,115,2015.0,True,in_reference
攻坚,115,2015.0,True,in_reference
有序,115,2015.0,True,in_reference
连续,115,2015.0,True,in_reference
举办,115,2017.0,True,in_reference
渠道,115,2017.0,True,in_reference
严格,114,2015.0,True,in_reference
仍,114,2015.0,True,in_reference
岁,114,2015.0,True,in_reference
应该,114,2015.0,True,in_reference
难,114,2015.0,True,in_reference
具有,114,2017.0,True,in_reference
方向,114,2017.0,True,in_reference
知名,114,2017.0,True,in_reference
光,113,2015.0,True,in_reference
劳动,113,2015.0,True,in_reference
投入,113,2015.0,True,in_reference
了解,113,2017.0,True,in_reference
社区,113,2017.0,True,in_reference
减少,112,2015.0,True,in_reference
团结,112,2015.0,True,in_reference
困难,112,2015.0,True,in_reference
坚决,112,2015.0,True,in_reference
报道,112,2015.0,True,in_reference
江,112,2015.0,True,in_reference
觉得,112,2015.0,True,in_reference
体验,112,2018.0,True,in_reference
德国,111,2015.0,True,in_reference
范围,111,2015.0,True,in_reference
认识,111,2015.0,True,in_reference
京,111,2017.0,True,in_reference
功能,111,2017.0,True,in_reference
县,110,2015.0,True,in_reference
场景,110,2015.0,True,in_reference
常务,110,2015.0,True,in_reference
干部,110,2015.0,True,in_reference
欢迎,110,2015.0,True,in_reference
非洲,110,2019.0,True,in_reference
不仅,109,2015.0,True,in_reference
当前,109,2015.0,True,in_reference
批,109,2015.0,True,in_reference
按照,109,2015.0,True,in_reference
湃,109,2015.0,True,in_reference
称,109,2015.0,True,in_reference
贯彻,109,2015.0,True,in_reference
道路,109,2015.0,True,in_reference
分析,109,2017.0,True,in_reference
对外,109,2017.0,True,in_reference
整体,109,2017.0,True,in_reference
演员,109,2017.0,True,in_reference
资产,109,2017.0,True,in_reference
融资,109,2018.0,True,in_reference
主任,108,2015.0,True,in_reference
使,108,2015.0,True,in_reference
外,108,2015.0,True,in_reference
科研,108,2015.0,True,in_reference
运行,108,2015.0,True,in_reference
命运,108,2017.0,True,in_reference
无法,108,2017.0,True,in_reference
速度,108,2017.0,True,in_reference
应,107,2015.0,True,in_reference
澎,107,2015.0,True,in_reference
陈,107,2015.0,True,in_reference
交易,107,2018.0,True,in_reference
受到,106,2015.0,True,in_reference
形式,106,2015.0,True,in_reference
接受,106,2015.0,True,in_reference
电视,106,2015.0,True,in_reference
行为,106,2015.0,True,in_reference
采取,106,2015.0,True,in_reference
地震,106,2017.0,True,in_reference
爱,106,2017.0,True,in_reference
体育,106,2018.0,True,in_reference
有力,106,2018.0,True,in_reference
荣耀,106,2019.0,True,in_reference
发表,105,2015.0,True,in_reference
民生,105,2015.0,True,in_reference
环保,105,2015.0,True,in_reference
网站,105,2015.0,True,in_reference
金,105,2015.0,True,in_reference
下滑,105,2019.0,True,in_reference
优秀,104,2015.0,True,in_reference
水,104,2015.0,True,in_reference
词,104,2017.0,True,in_reference
诗,104,2017.0,True,in_reference
确诊,104,2020.0,True,in_reference
事件,103,2015.0,True,in_reference
单位,103,2015.0,True,in_reference
当时,103,2015.0,True,in_reference
意识,103,2015.0,True,in_reference
相比,103,2015.0,True,in_reference
起来,103,2015.0,True,in_reference
数量,103,2017.0,True,in_reference
具体,102,2015.0,True,in_reference
基金,102,2015.0,True,in_reference
老,102,2015.0,True,in_reference
型,102,2018.0,True,in_reference
农,101,2015.0,True,in_reference
基地,101,2015.0,True,in_reference
年轻,101,2015.0,True,in_reference
围绕,101,2017.0,True,in_reference
电影,101,2017.0,True,in_reference
车市,101,2019.0,True,in_reference
压力,100,2015.0,True,in_reference
成立,100,2015.0,True,in_reference
确定,100,2015.0,True,in_reference
章,100,2015.0,True,in_reference
游戏,100,2017.0,True,in_reference
越来越,100,2017.0,True,in_reference
团队,100,2018.0,True,in_reference
火箭,100,2019.0,True,in_reference
一样,99,2015.0,True,in_reference
大力,99,2015.0,True,in_reference
展示,99,2015.0,True,in_reference
按,99,2015.0,True,in_reference
改变,99,2015.0,True,in_reference
结果,99,2015.0,True,in_reference
道,99,2015.0,True,in_reference
间,99,2015.0,True,in_reference
预计,99,2015.0,True,in_reference
人士,99,2017.0,True,in_reference
运营,99,2017.0,True,in_reference
面向,99,2017.0,True,in_reference
高效,99,2017.0,True,in_reference
主持,98,2015.0,True,in_reference
例,98,2015.0,True,in_reference
突出,98,2015.0,True,in_reference
经验,98,2015.0,True,in_reference
倡议,98,2017.0,True,in_reference
